不同寻常,主导,伤心,值得信赖,典型种族人,厌恶,吸引力,女性化,威胁,娃娃脸,害怕,快乐,惊讶,生气,男性化
0.010515421628952,-0.010613452643156,0.0091683147475123,0.0044923480600118,-0.0005646617501042,-0.0088359350338578,-0.0037399914581328,0.00294657680206,0.0147184934467077,0.002752888482064,0.0170247945934534,0.0233666729182004,0.0102569824084639,0.0190010648220777,-0.0101655106991529
0.011789939366281,-0.0066884448751807,0.0104120634496212,0.0025372635573148,-0.0005958222900517,-0.0131215322762727,-0.0062031215056777,0.0004179386305622,0.0132658220827579,-0.0034562340006232,0.0123049095273017,0.0303433910012245,0.0088492613285779,0.0178423542529344,-0.0164373237639665
0.0118166897445917,-0.0071095060557127,0.0063428566791117,0.0013301038416102,0.0003923604672309,-0.0160571131855249,-0.0072707962244749,-0.0031175173353403,0.0155244776979088,-0.0124464854598045,0.0084940921515226,0.0293126720935106,0.0102864699438214,0.0171896461397409,-0.0198653899133205
0.0100063839927315,-0.0062600849196314,0.0066335727460682,0.0030262125656008,-0.0013865933287888,-0.0198694504797458,-0.009233702905476,-0.0065189162269234,0.0184830054640769,-0.0093557303771376,0.0100879995152354,0.0307042263448238,0.0079721892252564,0.0200841482728719,-0.0097449766471982
0.014401719905436,-0.0029611685313284,0.0090501317754387,-0.0051002316176891,0.0017340502236038,-0.0169981159269809,-0.0072843004018068,-0.0063430280424654,0.0121949333697557,-0.0131854182109236,0.010063674300909,0.0164802018553018,0.0067877401597797,0.0147297559306025,-0.0092479148879647
0.0136645315214991,-0.0012547933729365,0.0064479634165763,-0.0091956472024321,-0.0006929558003321,-0.0156565178185701,-0.0052340272814035,-0.0141550991684198,0.0070681283250451,-0.0034218761138617,0.0068886307999491,0.0111025581136345,0.0065900301560759,0.0123374424874782,-0.0044874185696244
0.0130979856476187,-0.001386132906191,0.0064628520049154,-0.0178799945861101,-0.0022438182495534,-0.0106449192389845,-0.0065383766777813,-0.0144727556034922,0.004291561897844,0.0047873333096504,0.0039951745420694,0.0094168735668063,0.0047806184738874,0.010032189078629,-0.0013290508650243
0.0076168049126863,-0.0010982059175148,0.0086854211986064,-0.018426664173603,0.0009973195847123,-0.0054385703988373,-0.0063228430226445,-0.013875575736165,0.0056275436654686,0.0088429981842637,0.0019047884270548,0.005946438293904,0.0027292708400636,0.0060816067270934,-0.000918784935493
0.0024792430922389,-0.0003907307109329,0.0053119268268346,-0.0174142848700284,0.0050712702795863,0.0026639846619218,-0.0059276036918163,-0.0198932345956563,0.0050562075339257,0.0216030199080705,0.0050211302004754,0.0037258167285472,0.0011070437030866,0.0017817886546254,0.0034477480221539
0.0027847031597048,0.0010989027796313,-0.001905767712742,-0.0195466540753841,0.0047335685230791,0.0108004072681069,-0.0081031899899244,-0.0185665041208267,0.003202564548701,0.0268279761075973,0.0104246055707335,0.0032238974235951,0.0015905769541859,0.0022412966936826,0.0078010316938161
0.0032318062148988,0.003527452936396,-0.0076916073448956,-0.0163036175072193,0.0055721239186823,0.0149950981140136,-0.0068758628331124,-0.0126174567267298,0.0045284088701009,0.0192358698695898,0.0141697134822607,-0.0043097464367747,0.0013629397144541,0.0021686719264835,0.0084104798734188
0.0009121890761889,0.0081326439976692,-0.0130517967045307,-0.013323369435966,0.0126689868047833,0.0159648712724447,-0.0053047849796712,-0.0173692740499973,0.0092226956039667,0.0243939105421304,0.0223682094365358,-0.0087888156995177,0.0004292390076443,-0.0071811713278293,0.0122472792863845
0.0031797313131392,0.0119831515476107,-0.0149673214182257,-0.0158314276486635,0.0103993508964777,0.0192499104887247,-0.0059190145693719,-0.0178225357085466,0.0078278165310621,0.0226114764809608,0.0180286839604377,-0.0174478627741336,0.001383313210681,-0.0023224987089633,0.0173801835626363
0.0023521359544247,0.0155492378398776,-0.0241594780236482,-0.0132504198700189,0.0094016157090663,0.0181680526584386,-0.0098038949072361,-0.0171363074332475,0.0110923880711197,0.0175040736794471,0.0135446963831782,-0.0169511307030916,-0.0007622047560289,-0.0041830171830952,0.0192033145576715
-0.0020622685551643,0.0143172517418861,-0.0265761278569698,-0.0092072421684861,0.0155642284080386,0.0125988302752375,-0.0098351379856467,-0.0165578480809927,0.0176400989294052,0.0185574200004339,0.0141353067010641,-0.0113881900906562,-0.0042911279015243,-0.0072061247192323,0.0177725479006767
-0.0020719256717711,0.015957498922944,-0.0199049189686775,-0.0123550351709127,0.0159584134817123,0.0106103103607892,-0.0098019512370228,-0.0152950156480073,0.0152149498462677,0.0174673534929752,0.0117098428308963,-0.010301717557013,-0.0019475762965157,-0.0090057048946619,0.0174198672175407
-0.0014203569153323,0.0178316049277782,-0.0173606537282466,-0.0159372519701719,0.012339518405497,0.0090731466189026,-0.0116123519837856,-0.0159883964806795,0.0106018241494894,0.0079553360119462,0.0091257048770785,-0.0083013568073511,-0.0003643701493274,-0.0144725292921066,0.016882000491023
-0.0029386410024017,0.01446527056396,-0.0176765359938144,-0.0149000464007258,0.0145527618005871,0.0022461090702563,-0.0110161248594522,-0.0182336661964654,0.010576014406979,0.0008043584530241,0.0099019519984722,-0.0040460429154336,-0.0052918726578354,-0.0143993813544511,0.0140599608421325
0.0058524720370769,0.0162282697856426,-0.0221129320561885,-0.0150832012295722,0.0099347410723567,0.0131770493462681,-0.0031185280531644,-0.0181789081543684,0.0093512497842311,-2.2190026356838644e-05,0.0100306393578648,-0.0058154393918812,-0.0016296894755214,-0.0144505370408296,0.0150367422029376
0.0062499153427779,0.0186480935662984,-0.0188252553343772,-0.0173941571265459,0.0081014838069677,0.0124891474843025,-0.0041633709333837,-0.0219457689672708,0.0075880037620663,-0.0064819473773241,0.0071151796728372,-0.0021000823471695,0.0029476233758032,-0.0135755250230431,0.0123620936647057
0.0009013627422973,0.0143768033012747,-0.0187888499349355,-0.0220937579870224,0.0062678311951458,0.0148933762684464,-0.0054488377645611,-0.0263045467436313,-7.499373168684542e-05,-0.0066456459462642,0.0073747159913182,-0.0003634300082921,-0.0015548467636108,-0.014390992000699,0.009001730941236
0.0002736978931352,0.0124723641201853,-0.0202073920518159,-0.0215969290584325,0.0055872090160846,0.0147933047264814,-0.0077217239886522,-0.0252809803932905,-0.000137969647767,-0.0071781394071877,0.0085259014740586,-0.0009519528248347,-0.0033583880867809,-0.0140086552128195,0.0120125580579042
0.0056346426717936,0.0169204492121934,-0.0190661083906888,-0.0204291269183158,0.005859725177288,0.0097495838999748,-0.008791072294116,-0.0239963419735431,-0.0002219747839262,-0.0065518943592906,0.0059104631654918,0.0026774145662784,0.000101679652289,-0.0114299524575471,0.0095077212899923
0.0078787533566355,0.0154839996248483,-0.0194767769426107,-0.0202805511653423,0.0059091495350003,0.0071116387844085,-0.0081762513145804,-0.0268752258270978,-0.005231934133917,-0.005639755167067,0.0056320577859878,0.0051325284875929,-0.0003670412406791,-0.0129773532971739,0.0041984221898019
0.0086915073916316,0.0117801139131188,-0.0193027611821889,-0.0175659619271755,0.0048738652840256,0.0079535571858286,-0.005316155962646,-0.0271879192441701,-0.0027063691522926,-0.0084794778376817,0.0081877075135707,0.0045859017409384,-0.0005945365992374,-0.0149745400995016,0.0062090354040265
0.0132529446855187,0.0145223289728164,-0.0145092848688364,-0.0136265261098742,0.0025306281168013,0.0092179188504815,-0.0053740483708679,-0.0272775217890739,-0.0044569820165634,-0.0105759343132376,0.0057846750132739,0.0061012459918856,0.0013214902719482,-0.0133633846417069,0.0036996668204665
0.0054446132853627,0.0133671527728438,-0.0115904305130243,-0.0092902313917875,0.0070319045335054,0.0114862006157636,-0.0053847967647016,-0.0293861292302608,-0.0025856483262032,-0.0102442624047398,0.006278877146542,0.0101415943354368,-0.0043879873119294,-0.0061437292024493,0.0034169424325227
0.0040431055240333,0.0144390687346458,-0.0050346325151622,-0.0058407164178788,0.0051898998208343,0.0102664278820157,-0.0106975007802248,-0.0277604833245277,0.0013129507424309,-0.0078061404637992,0.0100072417408227,0.0095701981335878,-0.0060776676982641,-0.0022628949955105,0.0024745648261159
0.0052332249470055,0.0145223187282681,-0.003574491944164,-0.0015261698281392,0.0047476440668106,0.0099792256951332,-0.0110413488000631,-0.0268594846129417,0.0008822156232781,-0.0068407980725169,0.0088648404926061,0.0055004837922751,-0.0020560135599225,-0.0021032756194472,0.0029830983839929
0.0030322461389005,0.0147931044921278,-0.005452252458781,-0.0014400446088984,0.0069689080119132,0.0115404687821865,-0.0082960985600948,-0.0226380843669176,-0.0012331274338066,-0.0092853717505931,0.0074153514578938,0.0070697600021958,-0.0031024334020912,-0.0021152782719582,0.0029034542385488
0.0057514514774084,0.0145338401198387,-0.0033914856612682,-0.0057010212913155,0.0054764105007052,0.0092376880347728,-0.0085001336410641,-0.0163140464574098,-0.0020218130666762,-0.0119266342371702,0.0109129725024104,0.0099911838769912,-0.0033044829033315,-0.0072057107463479,0.0008563182782381
0.0110998284071683,0.0118547054007649,-0.0035947773139923,-0.0050298171117901,0.0066665615886449,0.0072111305780708,-0.0053944014944136,-0.0170562118291854,-0.0026089542079716,-0.0112761715427041,0.0095092058181762,0.0094208046793937,0.0029669497162103,-0.0113910539075732,0.0001271862565772
0.0034532726276665,0.0139851849526166,-0.0024227406829595,-0.0018698308849707,0.0101633286103606,0.0020997691899538,-0.0056970645673573,-0.0175754856318235,-0.0078851580619812,-0.0131534347310662,0.003292103530839,0.0093172565102577,0.0032697899732738,-0.012227070517838,0.0016635669162496
0.0023402899969369,0.0095396358519792,-0.0027161298785358,-0.0031148770358413,0.0067824735306203,0.0057129212655127,-0.0029192892834544,-0.0173201020807027,-0.0095821553841233,-0.0121816825121641,-4.490667924983427e-05,0.0057336520403623,0.0053653311915695,-0.0155628472566604,0.0040105693042278
-0.0020506714936345,0.0086172232404351,-0.0030563122127205,-0.0018122135661542,0.0067345099523663,0.0103778820484876,-0.0056803384795784,-0.0155869089066982,-0.0053534442558884,-0.0117703070864081,0.0011332327267155,0.0032615349628031,0.0067986664362251,-0.0153260370716452,0.0012072442332282
0.0022369991056621,0.0133336493745446,-0.0019060906488448,-0.007122476119548,0.0112436851486563,0.0094091184437274,-0.0059185395948588,-0.0104390159249305,-0.0065706330351531,-0.0102414600551128,-0.001056429115124,-0.0005280852783471,0.0022115260362625,-0.0117510417476296,-0.0025427758228033
0.0021274597384035,0.0131664164364337,-0.0015954371774569,-0.0126699116080999,0.0115757444873452,0.0067926794290542,-0.0039575537666678,-0.0075307441875338,-0.0099890977144241,-0.0104832230135798,-0.0069309631362557,-0.0012048684293404,-0.0030897492542862,-0.010920176282525,-0.0073969922959804
-0.0044655073434114,0.011939744465053,-0.0023884256370365,-0.01157430652529,0.013766461983323,0.0031527725514024,-0.0044544693082571,-0.0070990454405546,-0.0064493115060031,-0.0130416173487901,-0.0085633164271712,0.0011761025525629,-0.0034035928547382,-0.0107338652014732,-0.0099471770226955
-0.0005621352465823,0.014073179103434,-0.0006368149770423,-0.0123119810596108,0.0179549045860767,-0.0026892700698226,-0.0041691814549267,-0.005270660854876,-0.0044753607362508,-0.0145339556038379,-0.0100288661196827,-5.7407836720813066e-05,-0.0040450319647789,-0.0107050277292728,-0.009295648895204
-0.0046557895839214,0.0143565358594059,0.0018544743070378,-0.0096324542537331,0.0147094316780567,-0.0027003467548638,-0.0027379402890801,-0.0030214141588658,-0.0078366240486502,-0.0112364282831549,-0.0151688046753406,-0.0033476976677775,-0.0046572806313633,-0.0084059173241257,-0.0154038928449153
-0.0033904041629284,0.0172741971909999,0.0017501418478786,-0.0144242001697421,0.0135541660711169,-0.0019636591896414,0.0005435114144347,-0.0028790393844246,-0.0045274901203811,-0.0169764254242181,-0.0152430376037955,-0.0001782567123882,-0.0033041983842849,-0.0079405913129448,-0.0177957396954298
-0.0071828910149633,0.0170015674084424,-0.0004768570943269,-0.0163108762353658,0.0123241003602743,-0.0031440495513379,0.0024048818740993,-0.0038304312620311,-0.0019174456829205,-0.0181353166699409,-0.0135198198258876,0.0045525059103965,0.0007687459001317,-0.0068544289097189,-0.0182432644069194
-0.0056544328108429,0.014578191563487,-0.0008156846161,-0.0145404757931828,0.012516408227384,0.000544941809494,0.0005223807529546,-0.0018887982005253,0.0009343890124,-0.0118906795978546,-0.0147561654448509,-0.0030247902031987,0.0022482408676296,-0.0076064746826887,-0.0205136816948652
-0.0022654780186712,0.0106540396809577,0.0013811484677717,-0.0132886404171586,0.0084237875416874,0.003619632916525,-0.0001953436876647,0.0004259592678863,0.0062034898437559,-0.0162643697112798,-0.0147496331483125,-0.0041780448518693,0.0015133682172745,-0.0041011115536093,-0.0211952403187751
-0.0069726617075502,0.0080314083024859,0.0006818394176661,-0.0117073329165577,0.0026110445614904,-0.0016725399764254,0.0021495576947927,0.0009022292215377,0.0096923187375068,-0.0185038838535547,-0.0131930457428097,0.0015125880017876,0.0022642747499048,-0.0002839873195625,-0.02116110175848
-0.009700983762741,0.0061652795411646,-0.0003556618758011,-0.0098541676998138,0.0014691287651658,-0.0028060951735824,0.0033932530786842,0.0003939987800549,0.0103672379627823,-0.0090692620724439,-0.0142518021166324,0.0008188019855879,0.0058444146998226,-0.0014241130556911,-0.0263307485729455
-0.0160267502069473,-0.000527151627466,0.0016687916358932,-0.0089685088023543,0.0050911363214254,-0.0072178090922534,-0.0040875589475035,-0.0042471135966479,0.0055431327782571,-0.0049093840643763,-0.0177537593990564,0.0005335893365554,0.0051502240821719,0.0020358874462544,-0.0183830559253692
-0.0187203083187341,-0.0063247187063097,0.0018938590073958,-0.0086574982851743,0.0051591731607913,-0.0063595143146812,-0.0021669648122042,-0.0045893169008195,0.0056675309315323,-0.0051264795474708,-0.0144807528704404,0.0021734174806624,0.0056883902288973,0.0030002882704138,-0.0185066144913434
-0.017007153481245,-0.0087342616170644,0.0020629500504583,-0.0041418173350393,0.0029030991718173,-0.007374073844403,-0.0046954113058745,-0.0044107451103627,0.0082901855930686,0.0001802238548407,-0.0095337331295013,0.0019741721916943,0.0010982826352119,-0.0030764313414692,-0.0161854214966297
-0.0183748286217451,-0.0088649755343794,0.0033366160932928,-0.0007111113518476,0.0094837248325347,-0.0056652789935469,-0.0025575214531272,-0.0024160470347851,0.0084293438121676,-0.0029197966214269,-0.0089032854884862,0.0027736204210668,-0.0027379789389669,-0.0044809579849243,-0.0205604098737239
-0.0184182319790124,-0.0081417215988039,0.0061271544545888,-0.0066287517547607,0.0111191058531403,-0.0074910814873874,0.003590267850086,-0.0064880074933171,0.0024483085144311,-0.0096526583656668,-0.0054775523021817,0.0043072886765003,-0.0058632157742977,-0.0073900795541703,-0.0233724601566791
-0.0153624163940548,-0.0070786667056381,0.0092049166560173,-0.0094212731346488,0.0040619452483952,-0.0104688564315438,0.002384467748925,-0.0088298628106713,-0.0008340043714269,-0.0065256063826382,-0.002171994652599,0.0015798723325133,-0.0070051252841949,-0.0157109443098306,-0.0231429543346166
-0.0140690458938479,-0.0039663859643042,0.0103687243536114,-0.0059855584986507,0.0037763414438813,-0.0088330432772636,-0.0001226352760568,-0.0036331694573163,0.0025271491613239,-0.0033511130604892,-0.0077092247083783,-0.0001095515326596,-0.0023666238412261,-0.01563804410398,-0.0246904306113719
-0.015528256073594,-0.0061386520974338,0.0078300461173057,-0.0036976286210119,0.0019132305169478,-0.0117452125996351,0.0036693979054689,-0.0053630177862942,0.0067361588589847,-0.0037956309970468,-0.0077204415574669,0.0034195485059171,-0.0011220946907997,-0.0131219234317541,-0.0293128695338964
-0.0157167445868253,-0.010583090595901,0.0084933442994952,-0.0045089921914041,-0.0006497756694443,-0.0105005716904997,0.0019958692137151,-0.0088880648836493,0.0083135543391108,0.0003403455775696,-0.0098367063328623,0.004344452638179,-0.0014285288052633,-0.0138163575902581,-0.0290240328758955
-0.011855742894113,-0.0071484255604445,0.0125769078731536,-0.0045967740006744,-0.0011208507930859,-0.0075119230896234,0.0033721306826919,-0.0096142431721091,0.0081177614629268,-0.0007833962445147,-0.0068258712999522,0.0080110849812626,-0.0024482873268425,-0.0105674155056476,-0.032235775142908
-0.0071433745324611,-0.0007639161776751,0.0156803466379642,0.001201914739795,0.0019813196267932,-0.010247447527945,0.004713256843388,-0.0122932465746998,0.0058158123865723,-0.0024079892318695,-0.0034558903425931,0.0129804732277989,-0.0040151844732463,-0.0085223130881786,-0.032746460288763
-0.0071378787979483,-0.0027048205956816,0.01570276170969,0.004632469266653,-0.0003146751259919,-0.0123682534322142,0.0054400572553277,-0.0159502457827329,0.0032156303059309,-0.0019727076869457,-0.0027931195218116,0.0153441429138183,-0.0068749743513762,-0.0080162230879068,-0.0324769951403141
-0.0076793585903942,-0.0029955399222671,0.016783807426691,0.0017510371981188,-0.0052769742906093,-0.0109103750437498,0.0070074461400508,-0.0154399443417787,0.0058403895236551,-0.0026846537366509,-0.0003153017605654,0.0168095305562019,-0.0058834836818277,-0.0050711794756352,-0.0346906334161758
-0.0063639339059591,-0.0006044058827683,0.0155432093888521,0.0013570330338552,-0.0034787761978805,-0.0112224733456969,0.0057317097671329,-0.0139230862259864,0.0092355227097868,-0.0018777925288304,0.0013290859060361,0.017531955614686,-0.0031916967127472,-0.0030792553443461,-0.0341686494648456
-0.0029101171530783,-0.0062290225178003,0.0146608855575323,-0.001271755550988,-0.0061165327206254,-0.0103826532140374,0.0043392446823418,-0.0115353437140584,0.0056096455082297,-3.905585253960453e-05,0.0033684005029499,0.016000235453248,-0.0013326766202226,-0.0006035206024535,-0.0348416566848754
0.0014803814701735,0.0013563816901296,0.0197885241359472,0.0013593184994533,-0.0004583132104016,-0.0107190003618597,0.0077970465645194,-0.0132159469649195,0.0057676280848681,-0.0013746717013418,0.0071930778212845,0.0153141003102064,-0.0034625581465661,0.0030818015802651,-0.0314685031771659
0.0034447030629962,0.0016139432555064,0.0171236433088779,-0.0004649613110814,0.000554087688215,-0.0078614465892314,0.0096708368510007,-0.0147534273564815,0.004401110112667,-0.0005486903828568,0.0091179823502898,0.0148711111396551,-0.002194492612034,0.0029547698795795,-0.0258749853819608
0.0013425946235656,-0.0032191313803195,0.0083517525345087,-0.005671783350408,-0.0057982015423476,-0.0070903240703046,0.0032235842663794,-0.0133076794445514,0.0055570304393768,0.0021260897628962,0.0088517712429165,0.0117126815021038,-0.0024266408290714,0.0032184380106627,-0.026695592328906
0.0004627716552931,0.0015049753710627,0.0137652643024921,-0.0057213506661355,-0.0068101473152637,-0.0062256366945803,0.0018042989540845,-0.0150576615706086,0.0065107187256217,0.0037126473616808,0.011415452696383,0.0094478912651538,-0.0020578124094754,0.0044107907451689,-0.025391012430191
4.559665467240848e-05,0.0050558922812342,0.019342677667737,-0.0049218144267797,-0.0075018811039626,-0.0030236865859478,0.0052548483945429,-0.017263663932681,0.0054232296533882,0.0041346801444888,0.0131789706647396,0.0084503572434186,0.0007556712371297,0.0035072916653007,-0.0222168862819671
-0.0006427611806429,0.0006719205994158,0.013002086430788,-0.006341771222651,-0.0116739692166447,-0.0007016338058747,0.0053234421648085,-0.0153093608096241,0.0057224943302571,0.0077282451093196,0.0126376431435346,0.0070536015555262,0.0008954379591159,0.0040418994612991,-0.0228545181453228
-0.0044531989842653,0.0003619503986556,0.01088098436594,-0.0108052045106887,-0.009118927642703,0.0029883808456361,0.0092934630811214,-0.018995301797986,0.0083692651242017,0.012943341396749,0.0134439691901206,0.0045416820794343,-0.0015395276714116,0.0053759608417749,-0.015030387789011
0.000606428424362,0.0026910956948995,0.0050948238931596,-0.0090039810165762,-0.0083998478949069,0.0037343981675803,0.0111328400671482,-0.02339369058609,0.009108543395996,0.0107400445267558,0.0149019323289394,0.0010776409180834,0.0020715510472655,0.0090133501216769,-0.0103638740256428
-0.00265708938241,0.0048205270431935,0.000191075465409,-0.0054789269343018,-0.005715331993997,0.0006670401198789,0.0091368313878774,-0.0275383684784173,0.0066648605279624,0.0100731011480093,0.01531433314085,0.0020658515859395,0.0059969667345285,0.0097263846546411,-0.0050370725803077
-0.0076325223781168,0.0065030953846871,-0.0011402217205613,-0.0054115881212055,-0.0058845402672886,0.0027026438619941,0.0081451069563627,-0.0273796487599611,0.0076132514514029,0.012369998730719,0.0128073450177907,0.0018005444435402,0.0062438985332846,0.0078656701371073,-0.0012463361490517
-0.008747718296945,0.0057698744349181,-8.606405754107982e-05,-0.0055201966315507,-0.0092165721580386,0.0071532106958329,0.0086053097620606,-0.0267757624387741,0.0095499455928802,0.0114941326901316,0.0132202822715044,-0.0052233100868761,0.0081511093303561,0.0043503516353666,0.0012206123210489
-0.012507852166891,0.0052646691910922,0.0030958910938352,-0.0064613167196512,-0.0084991846233606,0.0064926934428513,0.0098914811387658,-0.0286644380539655,0.0102230329066514,0.012370235286653,0.0140459947288036,-0.0056716981343925,0.0115174390375614,-0.0011567509500309,0.0030874726362526
-0.0166184082627296,0.0066878478974103,0.0042342916131019,-0.0061126281507313,-0.0060417228378355,0.0073510436341166,0.0122959977015852,-0.0302740354090929,0.0101659186184406,0.0178120024502277,0.0106628034263849,-0.0006249249563552,0.0089423106983304,-0.005924527067691,0.0064445873722434
-0.0057914135977625,0.0081096440553665,-0.0027257720939815,-0.0104203205555677,-0.0015936773270368,0.0058566792868077,0.0076550613157451,-0.0304147526621818,0.01222675293684,0.0152101423591375,0.0090668285265564,-0.0097686806693673,0.006264641880989,-0.0048274360597133,0.0104807503521442
-0.0065544378012418,0.008704625070095,-0.0029372272547334,-0.0086949216201901,0.0009683789685368,0.0014051819453015,0.0102525595575571,-0.0250701196491718,0.0157264750450849,0.0162484031170606,0.0130579527467489,-0.0133242309093475,0.005644651595503,-0.0073837810195982,0.0190213024616241
-0.0078248586505651,0.0061326590366661,-0.001295723603107,-0.0079576577991247,-0.0022752701770514,-0.0010497771436348,0.0117626944556832,-0.0202241707593202,0.0129955755546689,0.0117919538170099,0.0107204215601086,-0.0137616312131285,0.0076100514270365,-0.0107075730338692,0.0217563491314649
-0.0089311599731445,0.0032323002815246,-0.0031001782044768,-0.0117583265528082,-0.006413344759494,-0.0039315386675298,0.0082628894597291,-0.0223175007849931,0.0094632571563124,0.0093797780573368,0.006328688468784,-0.0122216893360018,0.0051914197392761,-0.0161130614578723,0.022485364228487
-0.0098949465900659,0.0028935084119439,-0.0116511238738894,-0.0115965520963072,-0.0072769275866448,-0.0057040969841182,0.0087010227143764,-0.0199625380337238,0.0133683001622557,0.0083521967753767,0.0096384854987263,-0.0135506922379136,0.0021569416858255,-0.017326159402728,0.0273824874311685
-0.008758695796132,0.0008721255580894,-0.013189548626542,-0.0095350379124283,-0.0060214730910956,-0.0015808927128091,0.0094599341973662,-0.0173457283526659,0.0173066947609186,0.0064166611991822,0.010856756940484,-0.0126454439014196,0.0069280681200325,-0.013942384161055,0.0286577325314283
-0.0085225012153387,-0.003861617995426,-0.0092235608026385,-0.0108864940702915,-0.0024919484276324,0.0007475423626601,0.0054254154674708,-0.0208911467343568,0.0142773240804672,0.0100850211456418,0.0064367288723587,-0.0082336841151118,0.0108560314401984,-0.0098825013265013,0.0249683484435081
-0.0084105702117085,-0.0053783738985657,-0.010006409138441,-0.0112790986895561,-0.0003160134656354,-0.0019821308087557,0.0054008476436138,-0.0170558355748653,0.0183165688067674,0.0072230589576065,0.0097756329923868,-0.0091649675741791,0.0098832864314317,-0.0087270252406597,0.0236152280122041
-0.0080277072265744,-0.006034655496478,-0.0045007872395217,-0.0069211688823997,0.0014954274520277,-0.0018998868763446,0.0074368673376739,-0.0140577470883727,0.017697462812066,0.0027918675914406,0.0088817048817873,-0.0078269708901643,0.011710038408637,-0.0150388199836015,0.0211305543780326
-0.006905339192599,-0.0065119811333715,-0.0037204218097031,-0.001802496262826,0.0018737142672762,-0.003081444883719,0.0083101792261004,-0.0105032110586762,0.0196608994156122,0.0022557268384844,0.0014435029588639,-0.0047575077041983,0.0132251130416989,-0.015619927085936,0.0182448476552963
-0.0047979028895497,-0.0040453476831316,-0.00068737892434,0.0015194123843684,0.0012200360652059,-0.0035699813161045,0.0031949505209922,-0.0070952801033854,0.0184238664805889,-0.0059642004780471,-0.0013136817142367,-0.0007784280460327,0.0097550405189394,-0.0156489536166191,0.0121269598603248
-0.0043148640543222,-0.0076073077507317,0.0013208453310653,-0.0004796343273483,-0.0003932978142984,-0.0011741037014871,-0.0010578997898846,-0.0014678752049803,0.0176477879285812,-0.0154866892844438,-0.0002606848138384,0.0023816991597414,0.0065519441850483,-0.0173297729343175,0.0079782521352171
-0.0013071084395051,-0.0157582759857177,-0.0031056317966431,-0.005286939907819,-0.0002407352440059,-0.0006580548360943,-0.0016863215714693,0.0016386196948587,0.0204939525574445,-0.0165342073887586,-0.0013551022857427,0.0043202661909163,0.0091628618538379,-0.0141162406653165,0.0071452688425779
